"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 00:00","2020","01","01","00:00","-2.6","","-2.9","","98","","0.0","","31","","2","","","","95.47","","","","-3","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 01:00","2020","01","01","01:00","-3.8","","-4.1","","98","","0.0","","0","","1","","","","95.49","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 02:00","2020","01","01","02:00","-2.5","","-2.8","","98","","0.0","","23","","8","","","","95.52","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 03:00","2020","01","01","03:00","-2.4","","-2.7","","98","","0.0","","26","","4","","","","95.51","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 04:00","2020","01","01","04:00","-2.3","","-2.6","","98","","0.0","","29","","5","","","","95.53","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 05:00","2020","01","01","05:00","-2.7","","-3.0","","98","","0.0","","26","","5","","","","95.53","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 06:00","2020","01","01","06:00","-2.7","","-3.1","","97","","0.0","","29","","5","","","","95.55","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 07:00","2020","01","01","07:00","-2.9","","-3.3","","97","","0.0","","27","","5","","","","95.57","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 08:00","2020","01","01","08:00","-3.4","","-3.8","","97","","0.0","","26","","4","","","","95.60","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 09:00","2020","01","01","09:00","-2.8","","-3.3","","97","","0.0","","25","","5","","","","95.63","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 10:00","2020","01","01","10:00","-2.9","","-3.3","","97","","0.2","","27","","8","","","","95.62","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 11:00","2020","01","01","11:00","-3.1","","-3.6","","96","","0.0","","26","","10","","","","95.67","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 12:00","2020","01","01","12:00","-4.4","","-5.4","","93","","0.0","","30","","9","","","","95.76","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 13:00","2020","01","01","13:00","-5.2","","-6.4","","91","","0.0","","30","","8","","","","95.82","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 14:00","2020","01","01","14:00","-5.2","","-6.5","","91","","0.0","","31","","7","","","","95.89","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 15:00","2020","01","01","15:00","-4.8","","-6.0","","91","","0.0","","29","","7","","","","95.95","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 16:00","2020","01","01","16:00","-4.4","","-5.3","","93","","0.0","","27","","6","","","","95.97","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 17:00","2020","01","01","17:00","-4.5","","-6.3","","88","","0.0","","24","","15","","","","95.94","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 18:00","2020","01","01","18:00","-5.1","","-7.0","","86","","0.0","","25","","12","","","","95.93","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 19:00","2020","01","01","19:00","-5.7","","-8.1","","84","","0.0","","25","","14","","","","95.96","","","","-11","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 20:00","2020","01","01","20:00","-5.5","","-7.9","","83","","0.0","","24","","21","","","","95.99","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 21:00","2020","01","01","21:00","-4.9","","-7.1","","84","","0.0","","25","","14","","","","96.03","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 22:00","2020","01","01","22:00","-4.7","","-6.7","","86","","0.0","","24","","14","","","","96.06","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-01 23:00","2020","01","01","23:00","-6.0","","-7.8","","87","","0.0","","21","","9","","","","96.03","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 00:00","2020","01","02","00:00","-5.5","","-6.6","","92","","0.0","","17","","13","","","","96.02","","","","-11","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 01:00","2020","01","02","01:00","-5.7","","-6.8","","92","","0.0","","18","","16","","","","96.02","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 02:00","2020","01","02","02:00","-6.1","","-6.8","","94","","0.0","","16","","11","","","","95.97","","","","-11","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 03:00","2020","01","02","03:00","-5.9","","-6.7","","94","","0.0","","15","","15","","","","95.91","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 04:00","2020","01","02","04:00","-5.6","","-6.3","","94","","0.0","","16","","19","","","","95.91","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 05:00","2020","01","02","05:00","-4.7","","-5.3","","95","","0.0","","16","","18","","","","95.87","","","","-11","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 06:00","2020","01","02","06:00","-3.8","","-4.4","","95","","0.0","","17","","16","","","","95.83","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 07:00","2020","01","02","07:00","-3.6","","-4.0","","96","","0.0","","16","","18","","","","95.80","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 08:00","2020","01","02","08:00","-2.7","","-3.2","","97","","0.0","","16","","14","","","","95.80","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 09:00","2020","01","02","09:00","-1.8","","-2.6","","95","","0.0","","18","","16","","","","95.79","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 10:00","2020","01","02","10:00","-1.7","","-2.4","","95","","0.0","","17","","18","","","","95.75","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 11:00","2020","01","02","11:00","-0.6","","-1.5","","94","","0.0","","18","","18","","","","95.76","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 12:00","2020","01","02","12:00","-0.7","","-1.5","","94","","0.0","","18","","20","","","","95.75","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 13:00","2020","01","02","13:00","-0.8","","-1.3","","97","","0.0","","18","","15","","","","95.75","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 14:00","2020","01","02","14:00","-0.3","","-1.1","","94","","0.0","","18","","17","","","","95.74","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 15:00","2020","01","02","15:00","-0.1","","-0.6","","96","","0.0","","17","","16","","","","95.75","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 16:00","2020","01","02","16:00","0.1","","-0.2","","98","","0.0","","15","","17","","","","95.66","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 17:00","2020","01","02","17:00","0.9","","-0.2","","92","","0.0","","18","","22","","","","95.59","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 18:00","2020","01","02","18:00","1.6","","0.1","","90","","0.0","","19","","20","","","","95.54","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 19:00","2020","01","02","19:00","2.0","","0.0","","86","","0.0","","20","","22","","","","95.51","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 20:00","2020","01","02","20:00","1.8","","0.1","","89","","0.0","","20","","21","","","","95.49","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 21:00","2020","01","02","21:00","1.2","","0.3","","94","","0.0","","20","","22","","","","95.54","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 22:00","2020","01","02","22:00","1.2","","0.1","","92","","0.0","","21","","21","","","","95.60","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-02 23:00","2020","01","02","23:00","0.9","","-0.1","","93","","0.0","","20","","18","","","","95.64","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 00:00","2020","01","03","00:00","1.0","","-0.1","","93","","0.0","","20","","17","","","","95.68","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 01:00","2020","01","03","01:00","1.0","","0.0","","93","","0.0","","21","","16","","","","95.71","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 02:00","2020","01","03","02:00","1.1","","-0.1","","92","","0.0","","21","","17","","","","95.72","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 03:00","2020","01","03","03:00","1.1","","0.2","","93","","0.0","","21","","16","","","","95.69","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 04:00","2020","01","03","04:00","1.2","","0.1","","92","","0.0","","21","","15","","","","95.71","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 05:00","2020","01","03","05:00","1.7","","0.7","","93","","0.0","","23","","20","","","","95.72","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 06:00","2020","01","03","06:00","2.0","","1.1","","93","","0.0","","24","","18","","","","95.74","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 07:00","2020","01","03","07:00","1.7","","0.5","","92","","0.0","","24","","16","","","","95.78","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 08:00","2020","01","03","08:00","1.5","","0.3","","92","","0.0","","24","","21","","","","95.90","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 09:00","2020","01","03","09:00","1.1","","0.3","","94","","0.0","","22","","19","","","","95.93","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 10:00","2020","01","03","10:00","1.2","","0.2","","93","","0.0","","24","","15","","","","95.97","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 11:00","2020","01","03","11:00","1.1","","0.1","","94","","0.0","","24","","13","","","","96.03","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 12:00","2020","01","03","12:00","0.8","","0.0","","95","","0.0","","22","","15","","","","96.05","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 13:00","2020","01","03","13:00","0.8","","-0.5","","91","","0.0","","23","","18","","","","96.08","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 14:00","2020","01","03","14:00","1.1","","-2.6","","76","","0.0","","26","","19","","","","96.15","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 15:00","2020","01","03","15:00","1.2","","-3.0","","74","","0.0","","26","","17","","","","96.24","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 16:00","2020","01","03","16:00","1.1","","-3.0","","74","","0.0","","26","","14","","","","96.28","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 17:00","2020","01","03","17:00","0.7","","-3.9","","71","","0.0","","26","","19","","","","96.28","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 18:00","2020","01","03","18:00","0.8","","-4.5","","68","","0.0","","27","","12","","","","96.28","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 19:00","2020","01","03","19:00","0.3","","-4.7","","69","","0.0","","28","","10","","","","96.32","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 20:00","2020","01","03","20:00","-0.2","","-4.0","","76","","0.0","","27","","10","","","","96.41","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 21:00","2020","01","03","21:00","-0.4","","-4.6","","74","","0.0","","27","","10","","","","96.51","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 22:00","2020","01","03","22:00","-0.6","","-5.0","","72","","0.0","","29","","8","","","","96.61","","","","-3","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-03 23:00","2020","01","03","23:00","-0.9","","-4.4","","77","","0.0","","29","","7","","","","96.67","","","","-3","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 00:00","2020","01","04","00:00","-1.5","","-3.1","","89","","0.0","","29","","6","","","","96.75","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 01:00","2020","01","04","01:00","-1.4","","-3.4","","86","","0.0","","36","","7","","","","96.78","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 02:00","2020","01","04","02:00","-1.7","","-4.1","","84","","0.0","","36","","6","","","","96.80","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 03:00","2020","01","04","03:00","-1.8","","-5.2","","77","","0.0","","35","","8","","","","96.83","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 04:00","2020","01","04","04:00","-1.8","","-5.3","","77","","0.0","","35","","5","","","","96.85","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 05:00","2020","01","04","05:00","-2.0","","-4.9","","81","","0.0","","1","","8","","","","96.82","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 06:00","2020","01","04","06:00","-2.6","","-5.6","","79","","0.0","","1","","10","","","","96.80","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 07:00","2020","01","04","07:00","-2.8","","-6.3","","77","","0.0","","2","","9","","","","96.76","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 08:00","2020","01","04","08:00","-2.9","","-6.3","","77","","0.0","","1","","7","","","","96.79","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 09:00","2020","01","04","09:00","-3.0","","-5.8","","81","","0.0","","1","","7","","","","96.82","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 10:00","2020","01","04","10:00","-3.6","","-5.7","","85","","0.0","","1","","11","","","","96.81","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 11:00","2020","01","04","11:00","-3.8","","-5.3","","89","","0.0","","2","","12","","","","96.72","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 12:00","2020","01","04","12:00","-4.2","","-6.4","","85","","0.0","","2","","12","","","","96.76","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 13:00","2020","01","04","13:00","-4.7","","-5.9","","91","","0.0","","2","","13","","","","96.76","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 14:00","2020","01","04","14:00","-4.9","","-5.7","","94","","0.0","","2","","13","","","","96.78","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-01-04 15:00","2020","01","04","15:00","-5.4","","-6.5","","92","","0.0","","4","","18","","","","96.81","","","","-12","","NA"
