"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-01 19:00","2020","05","01","19:00","16.1","","0.5","","35","","0.0","","7","","7","","","","97.04","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-01 20:00","2020","05","01","20:00","17.3","","-0.6","","30","","0.0","","30","","14","","","","96.98","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-01 21:00","2020","05","01","21:00","18.2","","1.3","","32","","0.0","","27","","13","","","","96.94","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-01 22:00","2020","05","01","22:00","17.3","","-0.6","","30","","0.0","","28","","14","","","","96.96","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-01 23:00","2020","05","01","23:00","15.4","","2.8","","43","","0.0","","23","","27","","","","96.99","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 00:00","2020","05","02","00:00","14.6","","1.5","","41","","0.0","","23","","21","","","","97.03","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 01:00","2020","05","02","01:00","11.7","","1.2","","49","","0.0","","23","","13","","","","97.07","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 02:00","2020","05","02","02:00","10.5","","0.6","","50","","0.0","","24","","7","","","","97.12","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 03:00","2020","05","02","03:00","9.7","","0.3","","52","","0.0","","25","","10","","","","97.14","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 04:00","2020","05","02","04:00","8.5","","0.6","","58","","0.0","","25","","11","","","","97.16","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 05:00","2020","05","02","05:00","8.3","","0.6","","58","","0.0","","26","","9","","","","97.18","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 06:00","2020","05","02","06:00","7.4","","0.6","","62","","0.0","","26","","8","","","","97.18","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 07:00","2020","05","02","07:00","7.4","","0.3","","61","","0.0","","28","","7","","","","97.13","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 08:00","2020","05","02","08:00","5.6","","0.2","","68","","0.0","","32","","7","","","","97.16","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 09:00","2020","05","02","09:00","6.1","","0.2","","66","","0.0","","25","","6","","","","97.19","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 10:00","2020","05","02","10:00","4.8","","0.3","","73","","0.0","","23","","13","","","","97.19","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 11:00","2020","05","02","11:00","5.9","","1.0","","71","","0.0","","24","","7","","","","97.22","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 12:00","2020","05","02","12:00","8.0","","1.2","","62","","0.0","","25","","6","","","","97.19","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 13:00","2020","05","02","13:00","11.2","","1.2","","50","","0.0","","24","","8","","","","97.17","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 14:00","2020","05","02","14:00","13.0","","1.5","","45","","0.0","","24","","5","","","","97.11","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 15:00","2020","05","02","15:00","12.7","","2.6","","50","","0.0","","22","","18","","","","97.09","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 16:00","2020","05","02","16:00","12.4","","3.3","","54","","0.0","","19","","11","","","","97.04","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 17:00","2020","05","02","17:00","13.0","","2.2","","48","","0.0","","16","","13","","","","96.93","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 18:00","2020","05","02","18:00","12.3","","0.9","","46","","0.0","","17","","20","","","","96.90","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 19:00","2020","05","02","19:00","11.3","","1.9","","52","","0.0","","18","","23","","","","96.82","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 20:00","2020","05","02","20:00","8.5","","5.8","","83","","0.8","","15","","16","","","","96.72","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 21:00","2020","05","02","21:00","8.9","","5.8","","80","","0.0","","13","","19","","","","96.63","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 22:00","2020","05","02","22:00","8.7","","6.1","","84","","0.0","","11","","12","","","","96.59","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-02 23:00","2020","05","02","23:00","8.3","","6.4","","88","","0.4","","10","","13","","","","96.52","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 00:00","2020","05","03","00:00","8.1","","6.1","","87","","0.0","","12","","9","","","","96.44","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 01:00","2020","05","03","01:00","7.9","","6.2","","89","","0.0","","13","","3","","","","96.45","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 02:00","2020","05","03","02:00","7.8","","6.0","","88","","0.0","","13","","6","","","","96.47","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 03:00","2020","05","03","03:00","6.3","","5.2","","93","","0.0","","20","","12","","","","96.44","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 04:00","2020","05","03","04:00","5.4","","4.3","","93","","0.0","","22","","10","","","","96.39","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 05:00","2020","05","03","05:00","4.8","","4.3","","97","","0.0","","22","","9","","","","96.31","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 06:00","2020","05","03","06:00","2.8","","2.4","","97","","0.0","","23","","10","","","","96.33","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 07:00","2020","05","03","07:00","3.4","","3.1","","98","","0.0","","23","","15","","","","96.32","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 08:00","2020","05","03","08:00","3.7","","3.5","","99","","0.0","","25","","9","","","","96.31","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 09:00","2020","05","03","09:00","3.0","","2.8","","99","","0.0","","23","","9","","","","96.28","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 10:00","2020","05","03","10:00","3.6","","3.4","","99","","0.0","","24","","8","","","","96.27","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 11:00","2020","05","03","11:00","4.7","","4.2","","97","","0.0","","24","","11","","","","96.28","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 12:00","2020","05","03","12:00","6.2","","5.2","","93","","0.0","","27","","15","","","","96.31","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 13:00","2020","05","03","13:00","7.9","","5.7","","86","","0.0","","27","","15","","","","96.33","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 14:00","2020","05","03","14:00","8.1","","4.4","","78","","0.0","","29","","18","","","","96.34","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 15:00","2020","05","03","15:00","9.8","","4.7","","70","","0.0","","28","","19","","","","96.34","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 16:00","2020","05","03","16:00","10.3","","3.5","","63","","0.0","","29","","15","","","","96.35","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 17:00","2020","05","03","17:00","10.3","","2.9","","60","","0.0","","28","","15","","","","96.39","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 18:00","2020","05","03","18:00","9.7","","2.2","","59","","0.0","","29","","17","","","","96.44","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 19:00","2020","05","03","19:00","9.6","","2.6","","62","","0.0","","31","","16","","","","96.49","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 20:00","2020","05","03","20:00","9.9","","1.7","","57","","0.0","","31","","18","","","","96.53","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 21:00","2020","05","03","21:00","8.8","","0.2","","55","","0.0","","31","","21","","","","96.60","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 22:00","2020","05","03","22:00","8.4","","1.8","","63","","0.0","","34","","17","","","","96.67","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-03 23:00","2020","05","03","23:00","7.9","","1.2","","62","","0.0","","32","","16","","","","96.74","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 00:00","2020","05","04","00:00","4.7","","0.1","","72","","0.0","","35","","16","","","","96.83","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 01:00","2020","05","04","01:00","3.7","","0.3","","79","","0.0","","35","","19","","","","96.86","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 02:00","2020","05","04","02:00","3.2","","0.2","","81","","0.0","","36","","22","","","","96.93","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 03:00","2020","05","04","03:00","2.2","","-0.4","","83","","0.0","","36","","23","","","","96.99","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 04:00","2020","05","04","04:00","1.4","","-1.4","","82","","0.0","","1","","24","","","","97.04","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 05:00","2020","05","04","05:00","1.1","","-2.3","","78","","0.0","","1","","23","","","","97.09","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 06:00","2020","05","04","06:00","0.5","","-2.0","","83","","0.0","","36","","19","","","","97.15","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 07:00","2020","05","04","07:00","-0.2","","-3.3","","79","","0.0","","36","","21","","","","97.17","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 08:00","2020","05","04","08:00","-1.0","","-3.6","","82","","0.0","","35","","22","","","","97.22","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 09:00","2020","05","04","09:00","-1.8","","-4.4","","82","","0.0","","35","","16","","","","97.30","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 10:00","2020","05","04","10:00","-2.9","","-5.9","","80","","0.0","","34","","20","","","","97.39","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 11:00","2020","05","04","11:00","-3.4","","-6.8","","78","","0.0","","34","","19","","","","97.49","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 12:00","2020","05","04","12:00","-3.2","","-6.7","","77","","0.0","","34","","15","","","","97.55","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 13:00","2020","05","04","13:00","-2.3","","-6.7","","72","","0.0","","1","","23","","","","97.61","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 14:00","2020","05","04","14:00","-1.7","","-6.9","","68","","0.0","","34","","18","","","","97.64","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 15:00","2020","05","04","15:00","-1.4","","-7.9","","61","","0.0","","1","","22","","","","97.66","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 16:00","2020","05","04","16:00","0.3","","-8.2","","53","","0.0","","36","","20","","","","97.69","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 17:00","2020","05","04","17:00","2.1","","-8.2","","46","","0.0","","2","","21","","","","97.68","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 18:00","2020","05","04","18:00","3.6","","-9.0","","39","","0.0","","1","","18","","","","97.69","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 19:00","2020","05","04","19:00","4.9","","-8.0","","39","","0.0","","2","","19","","","","97.69","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 20:00","2020","05","04","20:00","5.9","","-9.2","","33","","0.0","","3","","20","","","","97.66","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 21:00","2020","05","04","21:00","6.3","","-10.3","","29","","0.0","","1","","21","","","","97.62","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 22:00","2020","05","04","22:00","6.6","","-9.9","","30","","0.0","","34","","17","","","","97.64","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-04 23:00","2020","05","04","23:00","5.5","","-10.5","","30","","0.0","","35","","18","","","","97.62","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 00:00","2020","05","05","00:00","4.3","","-10.3","","34","","0.0","","36","","15","","","","97.68","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 01:00","2020","05","05","01:00","2.9","","-10.0","","38","","0.0","","35","","12","","","","97.76","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 02:00","2020","05","05","02:00","1.4","","-10.1","","42","","0.0","","35","","9","","","","97.82","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 03:00","2020","05","05","03:00","0.5","","-9.5","","47","","0.0","","36","","12","","","","97.83","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 04:00","2020","05","05","04:00","-0.7","","-8.9","","54","","0.0","","36","","12","","","","97.84","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 05:00","2020","05","05","05:00","-1.6","","-8.3","","60","","0.0","","1","","10","","","","97.85","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 06:00","2020","05","05","06:00","-2.3","","-9.1","","60","","0.0","","36","","10","","","","97.85","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 07:00","2020","05","05","07:00","-2.5","","-9.3","","60","","0.0","","1","","16","","","","97.81","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 08:00","2020","05","05","08:00","-3.1","","-10.1","","59","","0.0","","36","","15","","","","97.86","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 09:00","2020","05","05","09:00","-3.8","","-9.7","","64","","0.0","","36","","17","","","","97.83","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 10:00","2020","05","05","10:00","-4.5","","-9.5","","68","","0.0","","1","","12","","","","97.81","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 11:00","2020","05","05","11:00","-4.1","","-10.1","","63","","0.0","","2","","18","","","","97.82","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 12:00","2020","05","05","12:00","-3.2","","-9.5","","62","","0.0","","2","","17","","","","97.84","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 13:00","2020","05","05","13:00","-2.1","","-10.0","","55","","0.0","","3","","19","","","","97.80","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 14:00","2020","05","05","14:00","-0.4","","-11.0","","45","","0.0","","2","","15","","","","97.77","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 15:00","2020","05","05","15:00","0.8","","-12.7","","36","","0.0","","36","","11","","","","97.77","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 16:00","2020","05","05","16:00","3.4","","-13.4","","28","","0.0","","36","","15","","","","97.72","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 17:00","2020","05","05","17:00","5.3","","-13.6","","24","","0.0","","4","","19","","","","97.64","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 18:00","2020","05","05","18:00","7.3","","-12.7","","23","","0.0","","4","","16","","","","97.60","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 19:00","2020","05","05","19:00","7.3","","-15.4","","18","","0.0","","5","","21","","","","97.56","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 20:00","2020","05","05","20:00","8.6","","-13.5","","19","","0.0","","5","","17","","","","97.50","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 21:00","2020","05","05","21:00","9.0","","-14.2","","18","","0.0","","5","","17","","","","97.46","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 22:00","2020","05","05","22:00","9.2","","-13.6","","18","","0.0","","5","","16","","","","97.44","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-05 23:00","2020","05","05","23:00","8.9","","-14.7","","17","","0.0","","4","","11","","","","97.41","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 00:00","2020","05","06","00:00","8.0","","-13.7","","20","","0.0","","3","","7","","","","97.41","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 01:00","2020","05","06","01:00","5.0","","-13.9","","24","","0.0","","4","","6","","","","97.43","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 02:00","2020","05","06","02:00","3.7","","-11.0","","33","","0.0","","6","","8","","","","97.48","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 03:00","2020","05","06","03:00","2.1","","-12.7","","32","","0.0","","6","","5","","","","97.46","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 04:00","2020","05","06","04:00","1.4","","-9.5","","44","","0.0","","5","","8","","","","97.45","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 05:00","2020","05","06","05:00","0.6","","-9.8","","46","","0.0","","5","","6","","","","97.46","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 06:00","2020","05","06","06:00","-0.9","","-9.0","","54","","0.0","","3","","5","","","","97.46","","","","-3","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 07:00","2020","05","06","07:00","-1.8","","-9.0","","58","","0.0","","3","","5","","","","97.44","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 08:00","2020","05","06","08:00","-2.0","","-6.2","","73","","0.0","","4","","2","","","","97.45","","","","-3","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 09:00","2020","05","06","09:00","-3.5","","-9.1","","65","","0.0","","3","","2","","","","97.45","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 10:00","2020","05","06","10:00","-2.9","","-5.9","","80","","0.0","","3","","3","","","","97.45","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 11:00","2020","05","06","11:00","-0.9","","-3.8","","80","","0.0","","2","","5","","","","97.48","","","","-3","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 12:00","2020","05","06","12:00","3.6","","-6.5","","48","","0.0","","2","","1","","","","97.48","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 13:00","2020","05","06","13:00","5.5","","-7.2","","39","","0.0","","25","","6","","","","97.45","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 14:00","2020","05","06","14:00","8.1","","-8.4","","30","","0.0","","26","","10","","","","97.42","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 15:00","2020","05","06","15:00","10.2","","-7.9","","27","","0.0","","23","","9","","","","97.36","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 16:00","2020","05","06","16:00","11.3","","-8.3","","24","","0.0","","32","","9","","","","97.29","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 17:00","2020","05","06","17:00","11.9","","-8.6","","23","","0.0","","29","","12","","","","97.21","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 18:00","2020","05","06","18:00","12.5","","-8.9","","22","","0.0","","33","","15","","","","97.17","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 19:00","2020","05","06","19:00","12.9","","-8.2","","22","","0.0","","33","","10","","","","97.12","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 20:00","2020","05","06","20:00","14.2","","-4.8","","26","","0.0","","32","","13","","","","97.06","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 21:00","2020","05","06","21:00","13.0","","-5.2","","28","","0.0","","36","","11","","","","97.00","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 22:00","2020","05","06","22:00","12.6","","-6.1","","27","","0.0","","8","","4","","","","96.99","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-06 23:00","2020","05","06","23:00","11.3","","-4.9","","32","","0.0","","4","","10","","","","96.95","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-07 00:00","2020","05","07","00:00","9.8","","-1.9","","44","","0.0","","34","","12","","","","97.01","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-07 01:00","2020","05","07","01:00","8.4","","-1.5","","50","","0.0","","2","","11","","","","96.99","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-07 02:00","2020","05","07","02:00","7.5","","-0.6","","57","","0.0","","3","","14","","","","96.98","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-07 03:00","2020","05","07","03:00","6.1","","-0.1","","65","","0.0","","3","","18","","","","96.91","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-07 04:00","2020","05","07","04:00","5.1","","-0.3","","68","","0.0","","1","","15","","","","96.90","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-07 05:00","2020","05","07","05:00","3.2","","-1.7","","70","","0.0","","2","","28","","","","96.89","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-05-07 06:00","2020","05","07","06:00","1.6","","-2.0","","77","","0.0","","3","","31","","","","96.87","","","","","","NA"
