"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-01 10:00","2020","02","01","10:00","-2.3","","-2.7","","97","","0.0","","20","","20","","","","97.03","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-01 11:00","2020","02","01","11:00","-2.2","","-2.6","","97","","0.0","","22","","19","","","","97.00","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-01 12:00","2020","02","01","12:00","-2.5","","-3.0","","96","","0.0","","19","","16","","","","96.96","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-01 13:00","2020","02","01","13:00","-2.4","","-2.9","","97","","0.0","","19","","17","","","","96.92","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-01 14:00","2020","02","01","14:00","-2.2","","-2.8","","96","","0.0","","17","","18","","","","96.84","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-01 15:00","2020","02","01","15:00","-1.8","","-2.6","","95","","0.0","","19","","23","","","","96.77","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-01 16:00","2020","02","01","16:00","-1.3","","-2.1","","94","","0.2","","17","","24","","","","96.67","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-01 17:00","2020","02","01","17:00","-0.8","","-1.7","","93","","0.0","","18","","27","","","","96.56","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-01 18:00","2020","02","01","18:00","-0.6","","-1.5","","93","","0.0","","19","","25","","","","96.42","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-01 19:00","2020","02","01","19:00","-0.5","","-1.4","","94","","0.0","","18","","25","","","","96.30","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-01 20:00","2020","02","01","20:00","-0.5","","-1.4","","94","","0.2","","18","","30","","","","96.20","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-01 21:00","2020","02","01","21:00","-0.7","","-1.5","","95","","0.0","","19","","27","","","","96.16","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-01 22:00","2020","02","01","22:00","-0.8","","-1.5","","95","","0.0","","19","","29","","","","96.11","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-01 23:00","2020","02","01","23:00","-0.9","","-1.5","","96","","0.2","","18","","27","","","","96.10","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 00:00","2020","02","02","00:00","-1.3","","-1.8","","96","","0.2","","18","","22","","","","96.05","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 01:00","2020","02","02","01:00","-1.3","","-1.8","","96","","0.3","","18","","20","","","","96.00","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 02:00","2020","02","02","02:00","-1.6","","-2.1","","97","","0.2","","17","","23","","","","95.93","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 03:00","2020","02","02","03:00","-1.7","","-2.1","","97","","0.0","","17","","21","","","","95.89","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 04:00","2020","02","02","04:00","-1.7","","-2.1","","97","","0.3","","20","","13","","","","95.81","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 05:00","2020","02","02","05:00","-1.6","","-2.0","","97","","0.0","","22","","10","","","","95.74","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 06:00","2020","02","02","06:00","-4.3","","-5.0","","95","","0.0","","23","","11","","","","95.70","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 07:00","2020","02","02","07:00","-3.4","","-3.6","","98","","0.0","","22","","16","","","","95.66","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 08:00","2020","02","02","08:00","-3.5","","-3.7","","98","","0.0","","21","","11","","","","95.62","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 09:00","2020","02","02","09:00","-3.9","","-4.3","","97","","0.0","","19","","13","","","","95.55","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 10:00","2020","02","02","10:00","-3.0","","-3.4","","97","","0.0","","24","","9","","","","95.55","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 11:00","2020","02","02","11:00","-3.0","","-3.4","","97","","0.0","","17","","10","","","","95.48","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 12:00","2020","02","02","12:00","-3.2","","-3.5","","98","","0.0","","16","","11","","","","95.44","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 13:00","2020","02","02","13:00","-3.1","","-3.4","","98","","0.0","","15","","12","","","","95.36","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 14:00","2020","02","02","14:00","-2.8","","-3.1","","98","","0.0","","16","","10","","","","95.37","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 15:00","2020","02","02","15:00","-2.0","","-2.4","","98","","0.0","","18","","12","","","","95.32","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 16:00","2020","02","02","16:00","-1.4","","-1.8","","97","","0.0","","18","","12","","","","95.26","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 17:00","2020","02","02","17:00","-1.1","","-1.5","","97","","0.0","","21","","12","","","","95.22","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 18:00","2020","02","02","18:00","-0.9","","-1.6","","95","","0.0","","20","","11","","","","95.19","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 19:00","2020","02","02","19:00","-0.8","","-1.8","","93","","0.0","","20","","7","","","","95.17","","","","-3","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 20:00","2020","02","02","20:00","-0.5","","-1.6","","92","","0.0","","18","","7","","","","95.18","","","","-3","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 21:00","2020","02","02","21:00","-0.2","","-0.8","","96","","0.2","","20","","9","","","","95.23","","","","-3","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 22:00","2020","02","02","22:00","-0.3","","-0.7","","97","","0.3","","22","","10","","","","95.33","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-02 23:00","2020","02","02","23:00","-0.5","","-0.8","","98","","0.0","","21","","10","","","","95.37","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 00:00","2020","02","03","00:00","-0.4","","-0.7","","98","","0.0","","21","","11","","","","95.45","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 01:00","2020","02","03","01:00","-0.3","","-0.6","","98","","0.0","","22","","12","","","","95.49","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 02:00","2020","02","03","02:00","-0.4","","-0.6","","99","","0.2","","20","","10","","","","95.48","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 03:00","2020","02","03","03:00","-0.5","","-0.7","","99","","0.0","","22","","13","","","","95.56","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 04:00","2020","02","03","04:00","-0.5","","-0.7","","99","","0.0","","22","","12","","","","95.62","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 05:00","2020","02","03","05:00","-0.5","","-0.7","","99","","0.0","","23","","15","","","","95.71","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 06:00","2020","02","03","06:00","-0.5","","-0.8","","98","","0.2","","23","","15","","","","95.73","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 07:00","2020","02","03","07:00","-0.9","","-1.2","","98","","0.0","","23","","12","","","","95.76","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 08:00","2020","02","03","08:00","-1.5","","-1.8","","97","","0.0","","24","","10","","","","95.82","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 09:00","2020","02","03","09:00","-0.8","","-1.6","","94","","0.0","","24","","14","","","","95.90","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 10:00","2020","02","03","10:00","-0.7","","-1.7","","93","","0.0","","24","","16","","","","95.99","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 11:00","2020","02","03","11:00","-0.8","","-2.0","","92","","0.0","","27","","12","","","","96.04","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 12:00","2020","02","03","12:00","-1.1","","-2.3","","92","","0.0","","29","","13","","","","96.20","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 13:00","2020","02","03","13:00","-1.9","","-4.3","","84","","0.0","","31","","11","","","","96.30","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 14:00","2020","02","03","14:00","-2.5","","-5.5","","80","","0.0","","31","","15","","","","96.50","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 15:00","2020","02","03","15:00","-2.3","","-6.1","","75","","0.0","","30","","10","","","","96.50","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 16:00","2020","02","03","16:00","-1.7","","-6.5","","69","","0.0","","27","","8","","","","96.60","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 17:00","2020","02","03","17:00","-0.8","","-6.1","","67","","0.0","","26","","9","","","","96.59","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 18:00","2020","02","03","18:00","-0.9","","-6.5","","66","","0.0","","24","","13","","","","96.61","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 19:00","2020","02","03","19:00","-0.3","","-6.1","","65","","0.0","","24","","16","","","","96.64","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 20:00","2020","02","03","20:00","0.3","","-6.2","","62","","0.0","","25","","11","","","","96.65","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 21:00","2020","02","03","21:00","-0.5","","-4.7","","73","","0.0","","22","","21","","","","96.68","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 22:00","2020","02","03","22:00","-0.7","","-5.0","","72","","0.0","","23","","17","","","","96.69","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-03 23:00","2020","02","03","23:00","-1.5","","-4.7","","79","","0.0","","22","","12","","","","96.73","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 00:00","2020","02","04","00:00","-2.0","","-4.6","","82","","0.0","","22","","8","","","","96.71","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 01:00","2020","02","04","01:00","-2.4","","-4.6","","85","","0.0","","22","","8","","","","96.72","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 02:00","2020","02","04","02:00","-2.0","","-4.3","","84","","0.0","","23","","8","","","","96.71","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 03:00","2020","02","04","03:00","-2.0","","-4.3","","84","","0.0","","24","","5","","","","96.71","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 04:00","2020","02","04","04:00","-2.1","","-4.2","","86","","0.0","","26","","5","","","","96.72","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 05:00","2020","02","04","05:00","-2.1","","-4.0","","87","","0.0","","26","","6","","","","96.73","","","","-4","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 06:00","2020","02","04","06:00","-2.2","","-4.2","","86","","0.0","","25","","6","","","","96.75","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 07:00","2020","02","04","07:00","-2.4","","-4.7","","84","","0.0","","29","","7","","","","96.73","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 08:00","2020","02","04","08:00","-2.8","","-5.1","","84","","0.0","","30","","5","","","","96.71","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 09:00","2020","02","04","09:00","-3.0","","-5.6","","82","","0.0","","30","","6","","","","96.71","","","","-5","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 10:00","2020","02","04","10:00","-3.2","","-6.1","","80","","0.0","","31","","9","","","","96.76","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 11:00","2020","02","04","11:00","-3.4","","-5.8","","83","","0.0","","31","","8","","","","96.80","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 12:00","2020","02","04","12:00","-3.5","","-5.9","","84","","0.0","","31","","8","","","","96.86","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 13:00","2020","02","04","13:00","-3.9","","-6.0","","85","","0.0","","31","","7","","","","96.90","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 14:00","2020","02","04","14:00","-4.1","","-6.1","","86","","0.0","","28","","6","","","","96.99","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 15:00","2020","02","04","15:00","-3.2","","-7.2","","74","","0.0","","27","","9","","","","96.97","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 16:00","2020","02","04","16:00","-3.3","","-8.4","","68","","0.0","","28","","13","","","","97.02","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 17:00","2020","02","04","17:00","-3.3","","-9.8","","61","","0.0","","29","","11","","","","96.98","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 18:00","2020","02","04","18:00","-3.9","","-11.7","","55","","0.0","","30","","15","","","","97.03","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 19:00","2020","02","04","19:00","-3.6","","-11.8","","53","","0.0","","29","","16","","","","96.95","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 20:00","2020","02","04","20:00","-4.1","","-12.8","","51","","0.0","","29","","14","","","","96.96","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 21:00","2020","02","04","21:00","-4.2","","-11.2","","58","","0.0","","29","","9","","","","96.96","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 22:00","2020","02","04","22:00","-5.4","","-12.9","","56","","0.0","","30","","12","","","","97.00","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-04 23:00","2020","02","04","23:00","-6.3","","-12.0","","64","","0.0","","32","","7","","","","97.10","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 00:00","2020","02","05","00:00","-7.1","","-10.9","","74","","0.0","","33","","13","","","","97.23","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 01:00","2020","02","05","01:00","-8.1","","-12.2","","72","","0.0","","31","","17","","","","97.31","","","","-15","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 02:00","2020","02","05","02:00","-10.0","","-13.9","","73","","0.0","","31","","14","","","","97.41","","","","-16","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 03:00","2020","02","05","03:00","-11.2","","-15.5","","70","","0.0","","32","","16","","","","97.48","","","","-18","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 04:00","2020","02","05","04:00","-12.9","","-17.6","","68","","0.0","","33","","16","","","","97.56","","","","-21","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 05:00","2020","02","05","05:00","-15.0","","-18.8","","73","","0.0","","32","","6","","","","97.60","","","","-19","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 06:00","2020","02","05","06:00","-15.9","","-18.7","","79","","0.2","","29","","4","","","","97.65","","","","-19","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 07:00","2020","02","05","07:00","-15.4","","-18.6","","76","","0.0","","29","","5","","","","97.73","","","","-19","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 08:00","2020","02","05","08:00","-15.3","","-18.4","","77","","0.0","","31","","4","","","","97.75","","","","-18","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 09:00","2020","02","05","09:00","-15.1","","-18.5","","75","","0.0","","33","","5","","","","97.75","","","","-19","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 10:00","2020","02","05","10:00","-15.8","","-18.6","","79","","0.0","","33","","4","","","","97.82","","","","-19","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 11:00","2020","02","05","11:00","-18.1","","-19.6","","88","","0.0","","31","","3","","","","97.79","","","","-21","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 12:00","2020","02","05","12:00","-18.1","","-19.4","","89","","0.0","","22","","7","","","","97.84","","","","-23","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 13:00","2020","02","05","13:00","-19.6","","-21.2","","87","","0.0","","21","","9","","","","97.89","","","","-26","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 14:00","2020","02","05","14:00","-16.0","","-18.4","","81","","0.0","","19","","9","","","","97.85","","","","-22","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 15:00","2020","02","05","15:00","-15.0","","-17.9","","78","","0.0","","22","","11","","","","97.87","","","","-22","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 16:00","2020","02","05","16:00","-13.2","","-17.3","","71","","0.0","","21","","20","","","","97.92","","","","-22","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 17:00","2020","02","05","17:00","-12.2","","-17.1","","67","","0.0","","19","","14","","","","97.82","","","","-19","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 18:00","2020","02","05","18:00","-10.9","","-16.1","","66","","0.0","","20","","11","","","","97.69","","","","-17","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 19:00","2020","02","05","19:00","-9.2","","-14.5","","65","","0.0","","22","","19","","","","97.67","","","","-17","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 20:00","2020","02","05","20:00","-8.6","","-14.2","","64","","0.0","","20","","14","","","","97.49","","","","-15","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 21:00","2020","02","05","21:00","-7.8","","-12.9","","67","","0.0","","21","","20","","","","97.40","","","","-15","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 22:00","2020","02","05","22:00","-7.6","","-11.5","","73","","0.0","","19","","24","","","","97.32","","","","-16","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-05 23:00","2020","02","05","23:00","-8.1","","-11.2","","79","","0.0","","20","","23","","","","97.30","","","","-16","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 00:00","2020","02","06","00:00","-8.0","","-10.7","","81","","0.0","","20","","22","","","","97.26","","","","-16","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 01:00","2020","02","06","01:00","-8.8","","-11.0","","84","","0.0","","21","","19","","","","97.21","","","","-16","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 02:00","2020","02","06","02:00","-9.6","","-11.5","","86","","0.0","","21","","16","","","","97.14","","","","-16","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 03:00","2020","02","06","03:00","-10.0","","-11.8","","87","","0.0","","20","","15","","","","97.01","","","","-17","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 04:00","2020","02","06","04:00","-10.4","","-12.2","","86","","0.0","","21","","12","","","","96.92","","","","-16","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 05:00","2020","02","06","05:00","-10.5","","-12.1","","88","","0.0","","22","","14","","","","96.86","","","","-17","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 06:00","2020","02","06","06:00","-10.6","","-12.1","","89","","0.0","","20","","12","","","","96.79","","","","-17","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 07:00","2020","02","06","07:00","-10.5","","-11.9","","90","","0.0","","21","","13","","","","96.78","","","","-17","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 08:00","2020","02","06","08:00","-10.5","","-11.7","","91","","0.0","","19","","15","","","","96.72","","","","-17","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 09:00","2020","02","06","09:00","-10.4","","-11.6","","91","","0.0","","18","","14","","","","96.69","","","","-17","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 10:00","2020","02","06","10:00","-10.3","","-11.5","","91","","0.0","","19","","16","","","","96.61","","","","-17","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 11:00","2020","02","06","11:00","-10.5","","-11.7","","91","","0.0","","16","","6","","","","96.48","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 12:00","2020","02","06","12:00","-10.3","","-11.8","","89","","0.0","","17","","8","","","","96.54","","","","-15","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 13:00","2020","02","06","13:00","-10.2","","-11.9","","88","","0.0","","17","","9","","","","96.60","","","","-15","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 14:00","2020","02","06","14:00","-9.7","","-11.9","","84","","0.0","","16","","7","","","","96.48","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 15:00","2020","02","06","15:00","-9.6","","-11.9","","84","","0.0","","5","","7","","","","96.41","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 16:00","2020","02","06","16:00","-8.5","","-11.6","","79","","0.0","","6","","8","","","","96.43","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 17:00","2020","02","06","17:00","-7.1","","-11.0","","74","","0.0","","5","","7","","","","96.38","","","","-11","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 18:00","2020","02","06","18:00","-5.0","","-10.1","","68","","0.0","","2","","5","","","","96.33","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 19:00","2020","02","06","19:00","-4.9","","-9.8","","69","","0.0","","5","","5","","","","96.22","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 20:00","2020","02","06","20:00","-4.6","","-9.6","","68","","0.0","","4","","7","","","","96.17","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 21:00","2020","02","06","21:00","-5.2","","-8.3","","79","","0.0","","4","","12","","","","96.14","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 22:00","2020","02","06","22:00","-5.7","","-7.1","","90","","0.0","","2","","10","","","","96.15","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-06 23:00","2020","02","06","23:00","-5.9","","-6.9","","93","","0.2","","2","","12","","","","96.14","","","","-11","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-07 00:00","2020","02","07","00:00","-6.1","","-7.2","","92","","0.2","","2","","14","","","","96.18","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2020-02-07 01:00","2020","02","07","01:00","-6.8","","-8.4","","88","","0.0","","3","","21","","","","96.23","","","","-14","","NA"
