"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 07:00","2021","12","02","07:00","2.2","","2.1","","100","","0.7","","18","","37","","","","95.30","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 08:00","2021","12","02","08:00","2.7","","2.6","","100","","2.1","","19","","35","","","","95.21","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 09:00","2021","12","02","09:00","2.9","","2.7","","99","","1.6","","21","","31","","","","95.03","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 10:00","2021","12","02","10:00","3.1","","2.9","","98","","0.6","","21","","32","","","","94.88","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 11:00","2021","12","02","11:00","3.4","","3.2","","98","","0.3","","23","","28","","","","94.84","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 12:00","2021","12","02","12:00","3.1","","3.0","","99","","0.0","","23","","15","","","","94.85","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 13:00","2021","12","02","13:00","3.0","","2.9","","99","","0.1","","23","","18","","","","94.81","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 14:00","2021","12","02","14:00","2.9","","2.6","","98","","0.0","","23","","20","","","","94.81","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 15:00","2021","12","02","15:00","3.0","","1.6","","90","","0.2","","27","","15","","","","94.87","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 16:00","2021","12","02","16:00","2.8","","1.1","","89","","0.0","","26","","17","","","","94.94","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 17:00","2021","12","02","17:00","1.6","","0.1","","90","","0.1","","30","","19","","","","95.06","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 18:00","2021","12","02","18:00","0.4","","-3.0","","78","","0.0","","32","","25","","","","95.23","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 19:00","2021","12","02","19:00","-1.5","","-4.7","","79","","0.0","","32","","27","","","","95.45","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 20:00","2021","12","02","20:00","-2.1","","-5.9","","75","","0.0","","32","","23","","","","95.66","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 21:00","2021","12","02","21:00","-3.2","","-7.7","","71","","0.0","","33","","23","","","","95.96","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 22:00","2021","12","02","22:00","-4.0","","-8.2","","72","","0.0","","34","","21","","","","96.19","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-02 23:00","2021","12","02","23:00","-4.3","","-8.1","","75","","0.0","","33","","22","","","","96.40","","","","-11","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 00:00","2021","12","03","00:00","-4.9","","-8.3","","77","","0.0","","33","","15","","","","96.56","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 01:00","2021","12","03","01:00","-5.2","","-8.7","","76","","0.0","","33","","19","","","","96.69","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 02:00","2021","12","03","02:00","-5.7","","-9.3","","76","","0.0","","34","","17","","","","96.80","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 03:00","2021","12","03","03:00","-5.9","","-9.6","","75","","0.0","","32","","14","","","","96.92","","","","-11","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 04:00","2021","12","03","04:00","-6.7","","-11.8","","68","","0.0","","33","","21","","","","97.02","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 05:00","2021","12","03","05:00","-7.9","","-11.7","","74","","0.0","","33","","11","","","","97.11","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 06:00","2021","12","03","06:00","-9.0","","-12.0","","79","","0.0","","34","","10","","","","97.10","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 07:00","2021","12","03","07:00","-10.4","","-12.9","","82","","0.0","","33","","9","","","","97.21","","","","-15","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 08:00","2021","12","03","08:00","-11.8","","-15.4","","75","","0.0","","31","","9","","","","97.36","","","","-17","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 09:00","2021","12","03","09:00","-13.0","","-18.0","","66","","0.0","","34","","18","","","","97.38","","","","-21","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 10:00","2021","12","03","10:00","-14.1","","-17.8","","74","","0.0","","35","","7","","","","97.40","","","","-19","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 11:00","2021","12","03","11:00","-15.1","","-17.8","","80","","0.0","","31","","6","","","","97.49","","","","-19","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 12:00","2021","12","03","12:00","-15.6","","-17.9","","82","","0.0","","30","","5","","","","97.55","","","","-19","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 13:00","2021","12","03","13:00","-16.2","","-18.2","","85","","0.0","","29","","5","","","","97.59","","","","-20","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 14:00","2021","12","03","14:00","-14.5","","-17.7","","77","","0.0","","31","","7","","","","97.63","","","","-19","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 15:00","2021","12","03","15:00","-12.8","","-18.0","","65","","0.0","","30","","8","","","","97.65","","","","-18","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 16:00","2021","12","03","16:00","-11.3","","-18.6","","55","","0.0","","30","","8","","","","97.62","","","","-16","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 17:00","2021","12","03","17:00","-9.5","","-18.5","","48","","0.0","","30","","9","","","","97.57","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 18:00","2021","12","03","18:00","-9.1","","-18.8","","45","","0.0","","26","","9","","","","97.52","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 19:00","2021","12","03","19:00","-8.1","","-18.5","","43","","0.0","","26","","9","","","","97.43","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 20:00","2021","12","03","20:00","-7.8","","-17.5","","46","","0.0","","26","","9","","","","97.44","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 21:00","2021","12","03","21:00","-8.2","","-17.7","","46","","0.0","","25","","7","","","","97.47","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 22:00","2021","12","03","22:00","-8.7","","-16.6","","52","","0.0","","24","","7","","","","97.45","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-03 23:00","2021","12","03","23:00","-8.7","","-16.4","","54","","0.0","","27","","5","","","","97.49","","","","-11","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 00:00","2021","12","04","00:00","-9.2","","-16.0","","58","","0.0","","26","","5","","","","97.48","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 01:00","2021","12","04","01:00","-9.5","","-14.3","","68","","0.0","","23","","3","","","","97.44","","","","-11","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 02:00","2021","12","04","02:00","-8.8","","-14.4","","63","","0.0","","23","","5","","","","97.43","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 03:00","2021","12","04","03:00","-8.1","","-14.6","","60","","0.0","","23","","8","","","","97.37","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 04:00","2021","12","04","04:00","-8.0","","-12.6","","69","","0.0","","17","","7","","","","97.30","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 05:00","2021","12","04","05:00","-8.1","","-12.3","","72","","0.0","","15","","9","","","","97.30","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 06:00","2021","12","04","06:00","-8.5","","-11.8","","77","","0.1","","14","","11","","","","97.20","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 07:00","2021","12","04","07:00","-8.9","","-10.4","","89","","0.5","","13","","14","","","","97.07","","","","-15","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 08:00","2021","12","04","08:00","-9.0","","-10.4","","90","","0.4","","13","","18","","","","96.96","","","","-16","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 09:00","2021","12","04","09:00","-8.5","","-9.9","","90","","0.3","","14","","13","","","","96.87","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 10:00","2021","12","04","10:00","-8.1","","-9.3","","91","","0.4","","16","","10","","","","96.82","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 11:00","2021","12","04","11:00","-7.8","","-8.8","","93","","0.0","","17","","10","","","","96.80","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 12:00","2021","12","04","12:00","-7.4","","-8.3","","93","","0.0","","25","","6","","","","96.84","","","","-11","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 13:00","2021","12","04","13:00","-8.3","","-9.0","","95","","0.0","","24","","10","","","","96.81","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 14:00","2021","12","04","14:00","-9.3","","-10.2","","93","","0.0","","25","","4","","","","96.85","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 15:00","2021","12","04","15:00","-6.8","","-7.8","","92","","0.0","","26","","7","","","","96.89","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 16:00","2021","12","04","16:00","-4.4","","-6.2","","88","","0.0","","27","","11","","","","96.95","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 17:00","2021","12","04","17:00","-2.8","","-5.2","","84","","0.0","","28","","10","","","","96.95","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 18:00","2021","12","04","18:00","-2.4","","-6.1","","75","","0.0","","30","","16","","","","96.97","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 19:00","2021","12","04","19:00","-1.7","","-9.0","","57","","0.0","","30","","15","","","","97.04","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 20:00","2021","12","04","20:00","-1.8","","-10.1","","53","","0.0","","30","","15","","","","97.11","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 21:00","2021","12","04","21:00","-2.5","","-9.1","","60","","0.0","","31","","12","","","","97.24","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 22:00","2021","12","04","22:00","-3.4","","-9.3","","64","","0.0","","31","","12","","","","97.37","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-04 23:00","2021","12","04","23:00","-4.7","","-8.5","","75","","0.0","","34","","10","","","","97.48","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 00:00","2021","12","05","00:00","-5.8","","-9.7","","74","","0.0","","32","","8","","","","97.55","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 01:00","2021","12","05","01:00","-7.9","","-10.5","","81","","0.0","","29","","4","","","","97.61","","","","-10","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 02:00","2021","12","05","02:00","-8.0","","-11.3","","77","","0.0","","32","","7","","","","97.65","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 03:00","2021","12","05","03:00","-8.7","","-12.4","","75","","0.0","","32","","8","","","","97.69","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 04:00","2021","12","05","04:00","-11.4","","-13.4","","85","","0.0","","30","","5","","","","97.78","","","","-15","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 05:00","2021","12","05","05:00","-9.8","","-12.5","","81","","0.0","","31","","5","","","","97.88","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 06:00","2021","12","05","06:00","-11.3","","-12.9","","88","","0.0","","26","","6","","","","97.92","","","","-15","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 07:00","2021","12","05","07:00","-9.8","","-12.2","","83","","0.0","","31","","6","","","","97.98","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 08:00","2021","12","05","08:00","-9.3","","-12.0","","81","","0.0","","31","","5","","","","98.04","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 09:00","2021","12","05","09:00","-9.7","","-11.9","","84","","0.0","","28","","4","","","","98.09","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 10:00","2021","12","05","10:00","-10.2","","-12.1","","86","","0.0","","29","","3","","","","98.13","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 11:00","2021","12","05","11:00","-11.8","","-13.0","","91","","0.0","","27","","3","","","","98.17","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 12:00","2021","12","05","12:00","-12.7","","-13.9","","91","","0.0","","36","","6","","","","98.22","","","","-17","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 13:00","2021","12","05","13:00","-13.5","","-14.9","","90","","0.0","","18","","4","","","","98.25","","","","-16","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 14:00","2021","12","05","14:00","-11.2","","-12.7","","88","","0.0","","16","","7","","","","98.26","","","","-15","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 15:00","2021","12","05","15:00","-9.5","","-11.5","","86","","0.0","","13","","6","","","","98.31","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 16:00","2021","12","05","16:00","-8.3","","-11.3","","79","","0.0","","14","","7","","","","98.34","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 17:00","2021","12","05","17:00","-7.7","","-12.3","","69","","0.0","","14","","8","","","","98.22","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 18:00","2021","12","05","18:00","-7.3","","-11.9","","70","","0.0","","11","","9","","","","98.18","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 19:00","2021","12","05","19:00","-7.1","","-11.6","","70","","0.0","","13","","10","","","","98.10","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 20:00","2021","12","05","20:00","-6.9","","-11.2","","71","","0.0","","10","","12","","","","97.99","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 21:00","2021","12","05","21:00","-7.1","","-11.6","","71","","0.0","","9","","15","","","","97.90","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 22:00","2021","12","05","22:00","-7.3","","-11.1","","74","","0.0","","8","","18","","","","97.74","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-05 23:00","2021","12","05","23:00","-7.6","","-10.7","","78","","0.0","","9","","19","","","","97.63","","","","-15","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 00:00","2021","12","06","00:00","-7.9","","-9.6","","88","","0.3","","8","","19","","","","97.46","","","","-15","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 01:00","2021","12","06","01:00","-7.5","","-8.8","","90","","0.8","","8","","20","","","","97.30","","","","-15","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 02:00","2021","12","06","02:00","-6.7","","-8.0","","91","","0.7","","8","","22","","","","97.16","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 03:00","2021","12","06","03:00","-6.5","","-7.8","","91","","0.6","","7","","26","","","","96.88","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 04:00","2021","12","06","04:00","-5.7","","-7.2","","90","","0.5","","8","","30","","","","96.66","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 05:00","2021","12","06","05:00","-6.0","","-7.3","","91","","0.5","","9","","28","","","","96.43","","","","-14","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 06:00","2021","12","06","06:00","-5.9","","-7.1","","91","","0.7","","8","","22","","","","96.28","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 07:00","2021","12","06","07:00","-6.0","","-7.1","","92","","0.7","","7","","21","","","","96.13","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 08:00","2021","12","06","08:00","-6.0","","-7.1","","92","","1.0","","7","","19","","","","95.92","","","","-13","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 09:00","2021","12","06","09:00","-6.0","","-7.1","","92","","0.2","","6","","17","","","","95.78","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 10:00","2021","12","06","10:00","-5.9","","-6.7","","93","","0.1","","7","","18","","","","95.60","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 11:00","2021","12","06","11:00","-5.7","","-6.3","","95","","0.1","","7","","15","","","","95.47","","","","-11","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 12:00","2021","12","06","12:00","-5.4","","-6.0","","96","","0.0","","8","","8","","","","95.41","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 13:00","2021","12","06","13:00","-5.2","","-5.7","","96","","0.0","","8","","7","","","","95.32","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 14:00","2021","12","06","14:00","-5.0","","-5.5","","96","","0.1","","12","","5","","","","95.20","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 15:00","2021","12","06","15:00","-4.5","","-4.9","","97","","0.0","","19","","9","","","","95.18","","","","-8","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 16:00","2021","12","06","16:00","-3.2","","-3.6","","97","","0.0","","21","","17","","","","95.16","","","","-9","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 17:00","2021","12","06","17:00","-1.7","","-2.0","","97","","0.0","","23","","20","","","","95.11","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 18:00","2021","12","06","18:00","-1.6","","-2.2","","96","","0.1","","23","","19","","","","95.10","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 19:00","2021","12","06","19:00","-1.0","","-1.9","","93","","0.2","","23","","19","","","","95.05","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 20:00","2021","12","06","20:00","-0.8","","-2.6","","87","","0.1","","24","","23","","","","95.02","","","","-7","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 21:00","2021","12","06","21:00","-0.6","","-2.6","","86","","0.0","","24","","22","","","","95.09","","","","-6","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 22:00","2021","12","06","22:00","-5.1","","-8.0","","80","","0.5","","31","","25","","","","95.42","","","","-12","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-06 23:00","2021","12","06","23:00","-7.5","","-11.8","","71","","0.0","","32","","24","","","","95.70","","","","-15","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-07 00:00","2021","12","07","00:00","-8.6","","-13.1","","70","","0.0","","31","","21","","","","95.96","","","","-16","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-07 01:00","2021","12","07","01:00","-10.0","","-14.4","","70","","0.0","","31","","18","","","","96.20","","","","-17","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-12-07 02:00","2021","12","07","02:00","-10.1","","-14.8","","69","","0.0","","31","","20","","","","96.37","","","","-18","","NA"
