"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 02:00","2021","05","03","02:00","9.9","","0.5","","52","","0.0","","6","","18","","","","96.82","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 03:00","2021","05","03","03:00","8.7","","0.2","","55","","0.0","","6","","15","","","","96.83","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 04:00","2021","05","03","04:00","7.3","","-1.7","","53","","0.0","","7","","16","","","","96.86","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 05:00","2021","05","03","05:00","5.8","","-3.9","","50","","0.0","","6","","20","","","","96.89","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 06:00","2021","05","03","06:00","4.7","","-3.6","","55","","0.0","","6","","14","","","","96.93","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 07:00","2021","05","03","07:00","3.8","","-2.2","","65","","0.0","","7","","10","","","","96.94","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 08:00","2021","05","03","08:00","3.6","","-3.5","","60","","0.0","","6","","14","","","","96.98","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 09:00","2021","05","03","09:00","2.9","","-3.2","","64","","0.0","","5","","17","","","","96.97","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 10:00","2021","05","03","10:00","3.4","","-3.2","","62","","0.0","","6","","16","","","","96.96","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 11:00","2021","05","03","11:00","3.9","","-3.3","","59","","0.0","","5","","16","","","","97.00","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 12:00","2021","05","03","12:00","4.7","","-3.2","","57","","0.0","","5","","16","","","","97.01","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 13:00","2021","05","03","13:00","6.4","","-4.0","","47","","0.0","","7","","17","","","","97.00","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 14:00","2021","05","03","14:00","6.5","","-3.6","","49","","0.0","","7","","21","","","","96.98","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 15:00","2021","05","03","15:00","6.6","","-2.3","","53","","0.0","","6","","19","","","","96.98","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 16:00","2021","05","03","16:00","7.4","","-3.2","","47","","0.0","","6","","21","","","","96.98","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 17:00","2021","05","03","17:00","7.6","","-1.8","","51","","0.0","","5","","19","","","","96.98","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 18:00","2021","05","03","18:00","6.9","","1.8","","70","","0.4","","6","","20","","","","96.94","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 19:00","2021","05","03","19:00","6.8","","2.7","","75","","0.6","","7","","22","","","","96.91","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 20:00","2021","05","03","20:00","6.3","","3.5","","82","","0.5","","6","","22","","","","96.86","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 21:00","2021","05","03","21:00","6.3","","3.9","","85","","0.2","","8","","19","","","","96.82","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 22:00","2021","05","03","22:00","6.3","","2.6","","77","","0.0","","7","","22","","","","96.77","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-03 23:00","2021","05","03","23:00","6.2","","2.4","","77","","0.0","","7","","18","","","","96.80","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 00:00","2021","05","04","00:00","5.3","","3.6","","88","","1.2","","7","","13","","","","96.84","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 01:00","2021","05","04","01:00","4.7","","3.6","","92","","1.5","","5","","17","","","","96.84","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 02:00","2021","05","04","02:00","4.3","","3.7","","96","","0.3","","5","","16","","","","96.88","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 03:00","2021","05","04","03:00","4.2","","3.6","","96","","0.7","","7","","16","","","","96.82","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 04:00","2021","05","04","04:00","4.0","","3.5","","96","","0.5","","8","","17","","","","96.76","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 05:00","2021","05","04","05:00","4.0","","3.5","","96","","0.1","","6","","17","","","","96.72","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 06:00","2021","05","04","06:00","4.0","","3.5","","96","","0.6","","6","","18","","","","96.69","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 07:00","2021","05","04","07:00","3.8","","3.3","","97","","0.3","","7","","22","","","","96.63","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 08:00","2021","05","04","08:00","3.8","","3.3","","96","","0.9","","9","","21","","","","96.59","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 09:00","2021","05","04","09:00","3.9","","3.4","","97","","0.9","","9","","21","","","","96.55","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 10:00","2021","05","04","10:00","4.0","","3.6","","97","","1.7","","8","","19","","","","96.53","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 11:00","2021","05","04","11:00","4.2","","3.7","","97","","2.5","","8","","21","","","","96.51","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 12:00","2021","05","04","12:00","4.3","","3.7","","96","","1.9","","8","","18","","","","96.55","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 13:00","2021","05","04","13:00","4.3","","3.8","","96","","3.0","","7","","17","","","","96.58","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 14:00","2021","05","04","14:00","4.8","","4.1","","96","","1.4","","9","","19","","","","96.50","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 15:00","2021","05","04","15:00","5.0","","4.5","","96","","1.9","","8","","17","","","","96.47","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 16:00","2021","05","04","16:00","5.6","","4.9","","96","","0.7","","11","","17","","","","96.47","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 17:00","2021","05","04","17:00","6.1","","5.5","","96","","0.3","","10","","12","","","","96.47","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 18:00","2021","05","04","18:00","6.6","","6.1","","96","","0.4","","9","","12","","","","96.42","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 19:00","2021","05","04","19:00","6.9","","6.2","","95","","0.3","","9","","8","","","","96.42","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 20:00","2021","05","04","20:00","6.9","","6.4","","97","","0.6","","1","","8","","","","96.43","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 21:00","2021","05","04","21:00","6.8","","6.3","","96","","0.1","","2","","9","","","","96.37","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 22:00","2021","05","04","22:00","7.0","","6.1","","94","","0.0","","3","","7","","","","96.42","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-04 23:00","2021","05","04","23:00","7.0","","6.0","","94","","0.0","","2","","6","","","","96.44","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 00:00","2021","05","05","00:00","6.6","","6.3","","98","","0.0","","1","","5","","","","96.49","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 01:00","2021","05","05","01:00","6.5","","6.2","","98","","0.1","","34","","3","","","","96.53","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 02:00","2021","05","05","02:00","6.3","","6.1","","98","","0.0","","34","","4","","","","96.49","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 03:00","2021","05","05","03:00","6.2","","6.0","","98","","0.0","","30","","4","","","","96.51","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 04:00","2021","05","05","04:00","6.2","","5.6","","96","","0.0","","33","","7","","","","96.53","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 05:00","2021","05","05","05:00","5.9","","5.3","","96","","0.0","","30","","7","","","","96.55","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 06:00","2021","05","05","06:00","5.9","","5.3","","96","","0.0","","31","","8","","","","96.55","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 07:00","2021","05","05","07:00","5.7","","4.6","","93","","0.0","","33","","13","","","","96.57","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 08:00","2021","05","05","08:00","5.0","","3.8","","92","","0.0","","34","","11","","","","96.63","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 09:00","2021","05","05","09:00","4.7","","3.4","","91","","0.0","","34","","10","","","","96.65","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 10:00","2021","05","05","10:00","4.3","","3.3","","93","","0.0","","34","","12","","","","96.69","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 11:00","2021","05","05","11:00","4.3","","3.1","","92","","0.0","","34","","12","","","","96.78","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 12:00","2021","05","05","12:00","4.4","","2.9","","90","","0.0","","36","","13","","","","96.83","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 13:00","2021","05","05","13:00","5.1","","2.5","","83","","0.0","","35","","16","","","","96.87","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 14:00","2021","05","05","14:00","5.3","","2.5","","82","","0.0","","1","","14","","","","96.96","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 15:00","2021","05","05","15:00","4.9","","2.1","","82","","0.0","","34","","16","","","","97.00","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 16:00","2021","05","05","16:00","5.6","","2.1","","78","","0.0","","36","","19","","","","97.04","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 17:00","2021","05","05","17:00","6.4","","2.2","","75","","0.0","","2","","19","","","","97.08","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 18:00","2021","05","05","18:00","6.3","","2.2","","75","","0.0","","36","","16","","","","97.12","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 19:00","2021","05","05","19:00","6.6","","1.5","","70","","0.0","","36","","15","","","","97.16","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 20:00","2021","05","05","20:00","7.4","","1.5","","66","","0.0","","1","","14","","","","97.18","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 21:00","2021","05","05","21:00","8.7","","1.6","","61","","0.0","","4","","17","","","","97.18","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 22:00","2021","05","05","22:00","7.0","","2.0","","70","","0.0","","32","","9","","","","97.26","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-05 23:00","2021","05","05","23:00","7.7","","2.7","","71","","0.0","","33","","18","","","","97.31","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 00:00","2021","05","06","00:00","6.6","","0.6","","65","","0.0","","36","","13","","","","97.38","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 01:00","2021","05","06","01:00","5.4","","-0.3","","67","","0.0","","36","","13","","","","97.46","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 02:00","2021","05","06","02:00","3.4","","-0.9","","73","","0.0","","2","","8","","","","97.49","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 03:00","2021","05","06","03:00","1.5","","-1.8","","79","","0.0","","1","","5","","","","97.53","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 04:00","2021","05","06","04:00","-0.5","","-2.6","","86","","0.0","","33","","2","","","","97.54","","","","-1","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 05:00","2021","05","06","05:00","0.8","","-0.4","","91","","0.0","","27","","8","","","","97.55","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 06:00","2021","05","06","06:00","-0.2","","-1.3","","93","","0.0","","28","","8","","","","97.54","","","","-3","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 07:00","2021","05","06","07:00","-0.6","","-1.4","","94","","0.0","","28","","8","","","","97.51","","","","-3","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 08:00","2021","05","06","08:00","-0.6","","-1.8","","91","","0.0","","28","","8","","","","97.51","","","","-3","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 09:00","2021","05","06","09:00","-0.9","","-1.8","","93","","0.0","","28","","7","","","","97.51","","","","-3","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 10:00","2021","05","06","10:00","-0.5","","-2.1","","89","","0.0","","29","","6","","","","97.53","","","","-3","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 11:00","2021","05","06","11:00","0.3","","-1.5","","88","","0.0","","28","","6","","","","97.56","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 12:00","2021","05","06","12:00","2.9","","-0.5","","79","","0.0","","29","","5","","","","97.60","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 13:00","2021","05","06","13:00","5.0","","-0.7","","66","","0.0","","31","","4","","","","97.63","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 14:00","2021","05","06","14:00","6.3","","-1.9","","56","","0.0","","33","","5","","","","97.61","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 15:00","2021","05","06","15:00","7.3","","-1.9","","52","","0.0","","25","","9","","","","97.58","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 16:00","2021","05","06","16:00","7.0","","-0.9","","57","","0.0","","23","","12","","","","97.55","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 17:00","2021","05","06","17:00","7.7","","-1.8","","51","","0.0","","26","","6","","","","97.49","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 18:00","2021","05","06","18:00","6.0","","-0.9","","61","","0.0","","36","","11","","","","97.46","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 19:00","2021","05","06","19:00","8.0","","-0.5","","55","","0.0","","5","","9","","","","97.39","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 20:00","2021","05","06","20:00","9.0","","-2.5","","44","","0.0","","30","","10","","","","97.33","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 21:00","2021","05","06","21:00","9.3","","-4.0","","39","","0.0","","22","","4","","","","97.29","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 22:00","2021","05","06","22:00","8.3","","0.0","","56","","0.0","","3","","6","","","","97.30","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-06 23:00","2021","05","06","23:00","7.1","","1.4","","67","","0.0","","16","","18","","","","97.29","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-07 00:00","2021","05","07","00:00","4.7","","2.6","","87","","0.0","","19","","18","","","","97.35","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-07 01:00","2021","05","07","01:00","4.1","","2.3","","88","","0.3","","16","","9","","","","97.33","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-07 02:00","2021","05","07","02:00","3.7","","2.2","","90","","0.0","","22","","4","","","","97.36","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-07 03:00","2021","05","07","03:00","3.9","","2.5","","91","","0.3","","17","","11","","","","97.28","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-07 04:00","2021","05","07","04:00","2.3","","1.6","","95","","0.0","","16","","10","","","","97.25","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-07 05:00","2021","05","07","05:00","1.2","","0.5","","95","","0.0","","3","","4","","","","97.22","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-05-07 06:00","2021","05","07","06:00","1.1","","0.4","","95","","0.0","","2","","9","","","","97.17","","","","","","NA"
