"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 00:00","2021","07","01","00:00","17.8","","17.1","","96","","0.0","","22","","11","","","","97.37","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 01:00","2021","07","01","01:00","15.2","","14.7","","97","","4.1","","3","","9","","","","97.39","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 02:00","2021","07","01","02:00","14.9","","14.2","","96","","0.0","","1","","6","","","","97.39","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 03:00","2021","07","01","03:00","14.2","","14.0","","99","","0.0","","34","","6","","","","97.37","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 04:00","2021","07","01","04:00","13.9","","13.7","","99","","0.0","","34","","5","","","","97.38","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 05:00","2021","07","01","05:00","15.0","","14.8","","99","","0.0","","2","","4","","","","97.38","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 06:00","2021","07","01","06:00","14.5","","14.2","","98","","0.0","","2","","6","","","","97.37","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 07:00","2021","07","01","07:00","14.9","","14.7","","98","","0.1","","36","","10","","","","97.38","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 08:00","2021","07","01","08:00","14.6","","14.1","","97","","0.0","","1","","13","","","","97.37","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 09:00","2021","07","01","09:00","14.4","","13.1","","92","","0.0","","3","","17","","","","97.38","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 10:00","2021","07","01","10:00","14.1","","13.0","","93","","0.0","","2","","16","","","","97.39","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 11:00","2021","07","01","11:00","13.5","","12.2","","92","","0.0","","2","","19","","","","97.43","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 12:00","2021","07","01","12:00","12.6","","10.4","","86","","0.0","","3","","23","","","","97.48","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 13:00","2021","07","01","13:00","12.4","","10.4","","87","","0.0","","2","","20","","","","97.51","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 14:00","2021","07","01","14:00","12.5","","10.1","","85","","0.0","","2","","22","","","","97.52","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 15:00","2021","07","01","15:00","12.8","","10.1","","84","","0.0","","1","","19","","","","97.53","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 16:00","2021","07","01","16:00","13.3","","10.3","","82","","0.0","","2","","17","","","","97.55","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 17:00","2021","07","01","17:00","14.1","","10.3","","78","","0.0","","3","","18","","","","97.56","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 18:00","2021","07","01","18:00","13.8","","10.5","","80","","0.0","","35","","16","","","","97.56","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 19:00","2021","07","01","19:00","14.5","","10.6","","78","","0.0","","1","","22","","","","97.56","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 20:00","2021","07","01","20:00","14.3","","11.0","","81","","0.0","","2","","20","","","","97.56","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 21:00","2021","07","01","21:00","12.9","","11.8","","93","","0.5","","1","","12","","","","97.55","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 22:00","2021","07","01","22:00","13.4","","12.2","","92","","0.5","","36","","11","","","","97.52","","","","","","NA"
"-80.80","46.63","SUDBURY CLIMATE","6068145","2021-07-01 23:00","2021","07","01","23:00","14.3","","11.9","","86","","0.0","","1","","14","","","","97.51","","","","","","NA"
